\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-06-21 08:01:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-04-16,20,0,0,-2,0,0,4,2,660,614,0,0,2,1,1332,1362,9,700,701,0,0,0,0,0,2,0,0,0,0,9,28,0,0,0,0,0,1,0,0,80,0,0,0,12,2701,2792
2025-04-16,21,0,0,0,0,0,4,77,405,195,0,0,-2,0,871,987,9,1224,1205,0,0,0,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,80,0,0,0,86,2509,2504
2025-04-16,22,0,0,1,0,0,4,0,430,222,0,25,16,0,952,1149,9,1239,1233,0,0,0,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,80,0,0,0,9,2655,2740
2025-04-16,23,15,0,-18,0,0,4,0,376,116,0,0,-1,0,805,1005,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,30,0,0,0,0,0,1,0,0,80,0,0,0,24,2429,2449
2025-04-16,24,68,0,-66,0,0,4,0,503,530,0,0,2,0,662,543,73,1234,1164,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,80,0,0,0,141,2408,2283
2025-04-17,1,127,7,-103,0,0,4,0,382,582,0,0,4,0,805,540,9,1234,1223,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,80,0,0,0,136,2437,2358
2025-04-17,2,68,7,-65,0,0,4,0,839,802,0,0,-1,0,735,758,9,1234,1224,0,0,0,0,0,2,0,0,0,0,9,27,0,0,0,0,0,1,0,0,80,0,0,0,77,2824,2832
2025-04-17,3,101,0,-38,0,0,4,0,808,819,60,4,-52,0,911,896,9,1234,1224,0,0,0,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,80,0,0,0,170,2966,2962
2025-04-17,4,25,0,-17,0,0,4,0,894,814,45,0,-45,0,858,863,9,1234,1224,0,0,0,0,0,2,0,0,0,0,9,27,0,0,0,0,0,1,0,0,80,0,0,0,79,2995,2953
2025-04-17,5,113,4,-104,0,0,4,0,820,635,45,0,-47,51,829,967,9,1224,1206,0,0,0,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,80,0,0,0,218,2886,2776
2025-04-17,6,108,0,-106,0,0,4,0,904,716,45,0,-45,51,908,1013,9,938,928,0,0,0,0,0,2,0,0,0,0,9,34,0,0,0,0,0,1,0,0,80,0,0,0,213,2759,2627
2025-04-17,7,50,0,-51,0,0,5,0,584,615,75,0,-71,151,883,773,9,906,898,0,0,0,0,0,2,0,0,0,0,9,35,0,0,0,0,0,1,0,0,80,0,0,0,285,2382,2287
2025-04-17,8,0,0,-2,0,0,5,2,304,322,0,0,-2,1,345,420,9,1024,1019,0,0,0,0,0,2,0,0,0,0,9,34,0,0,0,0,0,0,0,0,80,0,0,0,12,1682,1878
2025-04-17,9,0,0,-2,0,0,5,0,448,636,0,0,-1,1,607,482,9,1210,1202,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,80,0,0,0,10,2274,2434
2025-04-17,10,0,0,2,0,0,5,0,476,566,0,0,1,1,600,430,9,1234,1226,0,0,0,0,0,2,0,0,0,0,9,27,0,0,0,0,0,0,0,0,80,0,0,0,10,2319,2339
2025-04-17,11,0,0,2,0,0,5,0,538,454,0,0,0,0,381,414,9,1234,1226,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,80,0,0,0,9,2162,2209
2025-04-17,12,0,0,0,0,0,5,0,530,533,0,0,1,0,533,477,9,1234,1226,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,80,0,0,0,9,2306,2346
2025-04-17,13,0,0,0,0,0,5,0,519,607,0,0,2,0,357,236,9,1234,1227,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,0,0,0,80,0,0,0,9,2119,2180
2025-04-17,14,0,0,-1,0,0,5,0,763,806,0,25,21,0,351,284,9,1234,1227,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,80,0,0,0,9,2382,2438
2025-04-17,15,0,49,38,0,0,5,0,622,795,0,25,24,0,555,445,9,1234,1227,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,78,0,0,0,9,2494,2610
2025-04-17,16,0,0,3,0,0,4,0,418,570,0,0,3,0,649,501,9,1234,1227,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,9,2310,2323
2025-04-17,17,0,0,2,0,0,4,0,487,537,0,0,2,0,865,738,9,1234,1225,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,0,0,0,0,9,2595,2530
2025-04-17,18,0,0,-1,0,0,4,0,563,454,0,0,-2,0,916,985,9,1201,1191,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,9,2689,2649
2025-04-17,19,0,0,-1,0,0,4,3,468,452,0,0,-2,0,975,1044,9,1149,1137,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,12,2601,2654
2025-04-17,20,0,0,4,0,0,5,2,467,467,0,25,25,0,919,1063,9,1100,1094,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,0,0,0,0,11,2520,2680
2025-04-17,21,0,0,-1,0,0,5,0,293,381,0,25,22,0,982,930,9,1210,1203,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,9,2519,2563
2025-04-17,22,0,0,0,0,0,5,0,374,310,0,25,26,0,1138,1198,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,9,2785,2794
2025-04-17,23,0,0,-1,0,0,5,0,665,520,0,25,26,0,1297,1481,9,1231,1226,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,9,3227,3283
2025-04-17,24,68,49,-21,0,0,5,0,1009,700,0,25,23,0,1356,1718,9,1238,1232,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,77,3686,3683
2025-04-18,1,68,49,-16,0,0,5,0,1350,1265,0,40,40,0,1400,1435,9,1209,1204,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,77,4057,3961
2025-04-18,2,68,99,29,0,0,5,0,1450,1494,0,50,47,0,1400,1288,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,77,4247,4123
2025-04-18,3,68,84,21,0,0,5,0,1420,1513,0,30,33,0,1400,1236,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,77,4182,4065
2025-04-18,4,68,49,-17,0,0,5,0,1450,1446,0,50,47,0,1400,1402,9,1192,1185,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,77,4150,4096
2025-04-18,5,68,117,42,0,0,5,0,1450,1381,0,50,50,0,1400,1459,9,1239,1229,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,77,4265,4193
2025-04-18,6,68,117,52,0,0,5,0,1350,1362,0,50,52,0,1400,1408,9,1239,1229,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,77,4165,4131
2025-04-18,7,0,50,30,0,0,5,0,1350,1551,0,50,49,0,1350,1190,9,1239,1229,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,9,4048,4080
2025-04-18,8,0,50,44,0,0,5,0,1450,1465,0,50,51,0,1385,1385,9,1239,1227,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,9,4183,4201
2025-04-18,9,0,50,19,0,0,6,0,1259,1513,0,50,47,0,1341,1146,9,1168,1162,0,0,0,0,0,2,0,0,0,0,9,27,0,0,0,0,0,1,0,0,0,0,0,0,9,3877,3923
2025-04-18,10,0,50,24,0,0,6,0,1379,1462,0,50,50,0,1341,1255,9,1218,1206,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,9,4047,4027
2025-04-18,11,0,49,29,0,0,6,0,1276,1113,0,50,50,0,1226,1327,9,1107,1094,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,0,0,0,0,9,3717,3643
2025-04-18,12,0,0,5,0,0,6,0,1180,831,0,48,49,0,1233,1532,9,1000,984,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,0,0,0,0,9,3470,3432
2025-04-18,13,0,0,-1,0,0,5,0,990,817,0,47,42,0,1132,1391,9,850,839,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,9,3028,3118
2025-04-18,14,0,0,-7,0,0,5,0,706,663,0,23,21,0,997,1061,9,850,846,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,9,2585,2617
2025-04-18,15,0,49,25,0,0,5,0,1115,916,0,50,46,30,733,966,9,1200,1185,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,0,0,0,0,39,3156,3167
2025-04-18,16,0,49,7,0,0,5,0,1186,1073,0,49,48,0,749,852,9,1200,1194,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,9,3242,3200
2025-04-18,17,0,0,9,0,0,5,0,1192,1009,0,25,28,0,914,995,9,1200,1194,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,9,3340,3256
2025-04-18,18,0,3,2,0,0,6,0,1145,897,0,49,47,0,1173,1367,9,1200,1184,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,9,3579,3520
2025-04-18,19,0,0,0,0,0,6,0,1030,880,0,20,19,0,950,1066,9,850,832,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,9,2859,2819
2025-04-18,20,0,0,-2,0,0,6,0,934,838,0,23,22,0,925,1090,9,581,575,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,9,2472,2547
2025-04-18,21,0,0,-4,0,0,6,0,822,783,0,20,18,0,926,938,9,700,697,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,9,2477,2454
2025-04-18,22,0,0,4,0,0,6,0,862,931,0,0,0,0,1023,955,9,1005,997,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,9,2899,2911
2025-04-18,23,0,0,1,0,0,6,0,1214,1146,0,23,21,0,1237,1281,9,1116,1108,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,9,3599,3580
2025-04-18,24,68,117,49,0,0,6,0,1406,1201,0,50,45,0,1387,1636,9,1187,1182,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,77,4156,4134
2025-04-19,1,68,117,54,0,0,6,0,1449,1256,0,35,37,0,1300,1390,9,1239,1233,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,77,4149,3992
2025-04-19,2,68,84,17,0,0,5,0,1450,1503,0,35,39,0,1350,1270,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,77,4167,4083
2025-04-19,3,68,117,53,0,0,5,0,1450,1502,0,50,35,0,1400,1300,9,1211,1207,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,0,0,0,0,77,4237,4121
2025-04-19,4,68,67,1,0,0,6,0,1362,1330,0,47,49,0,1204,1166,9,1239,1233,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,0,0,0,0,77,3928,3804
2025-04-19,5,68,67,-4,0,0,6,0,1362,1347,0,50,52,0,1200,1161,9,1239,1233,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,77,3927,3818
2025-04-19,6,68,84,18,0,0,6,0,1417,1475,0,50,48,0,1367,1246,9,1239,1229,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,77,4166,4040
2025-04-19,7,0,50,45,0,0,6,0,1381,1472,0,50,47,0,1382,1294,9,1216,1210,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,9,4088,4092
2025-04-19,8,0,50,53,0,0,6,0,1182,1473,0,50,49,0,1459,1117,9,1227,1220,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,0,0,0,0,9,3977,3940
2025-04-19,9,0,50,56,0,0,6,0,1283,1140,0,50,49,0,1378,1426,9,1239,1231,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,9,4009,3934
2025-04-19,10,0,50,53,0,0,6,0,1313,1177,0,50,48,0,1278,1327,9,1220,1208,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,9,3920,3843
2025-04-19,11,0,24,27,0,0,6,0,1056,1145,0,50,44,0,1255,1147,37,1113,1078,0,0,0,0,0,2,0,0,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,37,3507,3476
2025-04-19,12,0,24,26,0,0,5,0,1050,772,0,45,45,0,924,1120,37,1029,989,0,0,0,0,0,2,0,0,0,0,9,28,0,0,0,0,0,1,0,0,0,0,0,0,37,3081,2988
2025-04-19,13,0,0,2,0,0,5,0,1153,1060,0,23,28,0,564,600,37,1000,968,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,0,0,0,0,37,2749,2695
2025-04-19,14,0,0,-1,0,0,5,0,982,1109,0,25,26,0,779,686,37,1220,1184,0,0,0,0,0,2,0,0,0,0,9,28,0,0,0,0,0,1,0,0,0,0,0,0,37,3015,3040
2025-04-19,15,0,0,0,0,0,4,0,993,956,0,45,25,0,756,790,37,1220,1186,0,0,0,0,0,2,0,0,0,0,9,28,0,0,0,0,0,1,0,0,0,0,0,0,37,3023,2992
2025-04-19,16,0,0,-3,0,0,4,0,826,727,0,25,24,0,938,1074,57,1100,1047,0,0,0,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,0,0,0,0,57,2898,2902
2025-04-19,17,0,0,-2,0,0,4,0,1034,764,0,45,43,0,784,1173,57,1153,1101,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,57,3025,3106
2025-04-19,18,0,24,21,0,0,4,0,1035,787,0,45,44,0,958,1186,59,1273,1211,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,59,3344,3273
2025-04-19,19,0,24,-6,0,0,4,0,1131,1119,0,50,49,0,956,1011,59,1113,1062,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,0,0,0,0,59,3283,3263
2025-04-19,20,0,0,3,0,0,5,0,1242,1315,0,45,44,0,1066,981,57,1266,1211,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,57,3628,3582
2025-04-19,21,0,0,-27,0,0,5,0,690,1159,0,45,39,0,1132,667,57,1249,1197,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,57,3125,3060
2025-04-19,22,0,24,21,0,0,5,0,830,1174,0,50,41,0,1208,796,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,9,3360,3292
2025-04-19,23,0,50,51,0,0,5,0,1267,1443,0,50,50,0,1274,1049,9,1220,1212,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,9,3870,3833
2025-04-19,24,68,94,31,0,0,5,0,1111,1270,0,50,49,0,1392,1192,9,1220,1212,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,77,3876,3778
2025-04-20,1,68,10,-51,0,0,5,0,1096,1195,0,27,29,0,1221,1121,9,1228,1219,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,77,3591,3531
2025-04-20,2,68,0,-51,0,0,5,0,1271,1358,0,0,17,0,1094,978,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,77,3613,3550
2025-04-20,3,68,0,-68,0,0,5,0,961,1307,0,3,0,0,1210,931,9,1220,1211,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,77,3403,3410
2025-04-20,4,68,49,-21,0,0,5,0,841,1242,0,37,32,0,1400,933,14,1220,1211,0,0,0,0,0,2,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,82,3556,3432
2025-04-20,5,68,49,-20,0,0,5,0,1127,1322,0,50,51,0,1213,1008,9,1220,1211,0,0,0,0,0,2,0,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,77,3668,3609
2025-04-20,6,68,0,-49,0,0,5,0,1073,1151,0,27,26,0,1273,1158,9,1220,1211,0,0,0,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,0,0,0,0,77,3602,3537
2025-04-20,7,0,49,45,0,0,6,0,831,824,0,40,37,0,929,939,9,1220,1209,0,0,0,0,0,2,0,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,9,3078,3092
2025-04-20,8,0,49,51,0,0,5,0,858,694,0,37,43,0,667,875,59,1220,1176,0,0,0,0,0,2,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,59,2840,2874
2025-04-20,9,0,49,50,0,0,5,0,890,590,0,37,38,10,680,1015,59,1220,1173,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,69,2885,2894
2025-04-20,10,0,49,50,0,0,5,0,1071,861,0,25,25,10,441,649,59,1220,1171,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,0,0,0,0,69,2815,2756
2025-04-20,11,0,49,51,0,0,5,0,775,804,0,25,25,0,392,383,59,1220,1171,0,0,0,0,0,2,0,0,0,0,9,-13,0,0,0,0,0,1,0,0,0,0,0,0,59,2470,2429
2025-04-20,12,0,49,50,0,0,4,0,1077,974,0,12,12,0,460,482,59,1220,1171,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,59,2827,2710
2025-04-20,13,0,49,45,0,0,4,0,982,994,0,12,10,0,450,474,59,1220,1168,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,59,2722,2722
2025-04-20,14,0,0,1,0,0,4,0,1117,1078,0,12,9,0,403,559,59,1137,1090,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,59,2678,2764
2025-04-20,15,0,49,49,0,0,4,0,1165,907,0,25,21,0,302,620,59,1220,1169,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,0,0,0,0,59,2770,2792
2025-04-20,16,0,49,49,0,0,4,0,1399,1048,0,25,24,0,292,752,59,1220,1170,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,59,2994,3064
2025-04-20,17,0,49,49,0,0,4,0,1234,1103,0,0,1,0,468,588,59,1220,1170,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,59,2980,2932
2025-04-20,18,0,49,50,0,0,4,0,1288,1316,0,25,24,0,868,852,59,1220,1173,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,59,3459,3437
2025-04-20,19,0,0,6,0,0,4,0,966,1143,0,0,0,0,1260,1011,9,1239,1239,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,9,3474,3420
2025-04-20,20,0,0,-1,0,0,4,0,929,1137,0,0,0,0,1184,941,9,1239,1237,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,9,3361,3333
2025-04-20,21,0,0,1,0,0,4,0,1066,1326,0,0,0,0,1183,962,9,1220,1217,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,9,3478,3528
2025-04-20,22,0,0,3,0,0,4,0,1259,1273,0,0,2,0,981,957,9,1220,1217,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,9,3469,3476
2025-04-20,23,0,0,-2,0,0,4,0,1235,1227,0,0,-1,0,1000,958,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,9,3464,3423
2025-04-20,24,68,81,11,0,0,4,0,1377,1387,0,49,45,0,1400,1393,9,1192,1187,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,77,4108,4047
2025-04-21,1,86,117,30,0,0,4,0,1441,1473,0,50,48,0,1400,1402,9,1239,1223,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,95,4256,4198
2025-04-21,2,86,65,-17,0,0,4,0,1450,1482,0,50,50,0,1345,1255,9,881,883,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,95,3800,3684
2025-04-21,3,86,85,-1,0,0,4,0,1450,1540,0,50,48,0,1365,1233,9,1239,1223,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,95,4198,4070
2025-04-21,4,86,117,25,0,0,4,0,1450,1515,0,50,51,0,1367,1265,9,1173,1165,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,95,4166,4045
2025-04-21,5,86,73,-8,0,0,4,0,1450,1547,0,50,51,0,1356,1210,9,1211,1203,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,95,4149,4029
2025-04-21,6,86,75,-6,0,0,4,0,1296,1438,0,49,50,0,1400,1224,9,1239,1227,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,95,4068,3961
2025-04-21,7,0,16,17,0,0,5,0,1183,1383,0,49,49,0,1400,1141,9,1172,1151,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,0,0,0,0,9,3829,3770
2025-04-21,8,0,24,29,0,0,5,0,1280,1305,0,49,48,0,1085,969,9,970,958,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,0,0,0,0,9,3417,3336
2025-04-21,9,0,0,24,0,0,5,0,1244,1265,0,38,38,0,1026,945,9,1070,1056,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,0,0,0,0,9,3387,3357
2025-04-21,10,0,0,0,0,0,4,0,1145,1145,0,3,0,0,739,774,9,1231,1210,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,0,0,0,0,9,3127,3155
2025-04-21,11,0,0,4,0,0,4,0,1108,1175,0,28,26,0,552,529,9,1100,1085,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,9,2797,2851
2025-04-21,12,0,24,27,0,0,4,0,975,1193,0,50,48,0,1005,838,9,1100,1078,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,9,3163,3215
2025-04-21,13,0,0,4,0,0,4,0,1115,962,0,35,37,0,1139,1244,9,950,938,0,0,0,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,0,0,0,0,9,3248,3218
2025-04-21,14,0,49,48,0,0,4,0,975,964,0,24,21,0,1494,1536,9,974,971,0,0,0,0,0,2,0,0,0,0,9,27,0,0,0,0,0,1,0,0,0,0,0,0,9,3525,3574
2025-04-21,15,0,50,51,0,0,4,0,1389,1278,0,50,21,0,1288,1404,9,1239,1229,0,0,0,0,0,2,0,0,0,0,9,27,0,0,0,0,0,1,0,0,0,0,0,0,9,4025,4017
2025-04-21,16,0,50,48,0,0,4,0,1450,1394,0,50,45,0,1429,1409,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,0,0,0,0,9,4227,4166
2025-04-21,17,0,50,50,0,0,4,0,1406,1320,0,50,48,0,1142,1264,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,0,0,0,0,9,3896,3952
2025-04-21,18,0,50,47,0,0,4,0,1450,1427,0,50,47,0,1036,1095,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,28,0,0,0,0,0,1,0,0,0,0,0,0,9,3834,3885
2025-04-21,19,0,50,17,0,0,4,0,1450,1479,0,50,47,0,1122,1122,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,27,0,0,0,0,0,1,0,0,0,0,0,0,9,3920,3933
2025-04-21,20,0,38,-11,0,0,4,0,1450,1584,0,50,45,0,999,875,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,0,0,0,0,9,3785,3760
2025-04-21,21,0,50,46,0,0,4,0,1450,1590,0,50,50,0,980,855,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,0,0,0,0,9,3778,3796
2025-04-21,22,0,50,56,0,0,4,0,1056,1334,0,50,55,0,1121,780,9,1200,1192,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,0,0,0,0,9,3486,3440
2025-04-21,23,0,50,53,0,0,4,0,1450,1474,0,50,51,0,1307,1214,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,9,4105,4044
2025-04-21,24,86,117,33,0,0,4,0,1450,1592,0,50,53,0,1400,1193,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,95,4265,4115
